"Event Date","Event Time","Latitude","Longitude","Signal Strength","Event","SemiMajor Axis 50% CI","SemiMinor Axis 50% CI","Ellipse Angle","Sensors"
"09/28/2020","10:25:19.4061814","29.824167","-80.130556","-73.50","Real","3.60","0.20","24","42,44,45,46,47,48,51"
"09/28/2020","10:25:29.3299050","29.691389","-80.337222","-65.80","Real","2.60","0.20","19","42,44,45,46,47,48,51"
"09/28/2020","10:25:29.3736161","29.652500","-80.375000","-26.40","Real","4.40","0.20","17","42,45,47,48"
"09/28/2020","10:25:29.6580375","29.671944","-80.375556","-47.30","Real","3.20","0.20","17","42,44,45,46,47,48,51"
"09/28/2020","10:25:29.8483509","29.714167","-80.360556","-37.40","Real","4.10","0.20","17","42,45,46,47,48"
"09/28/2020","10:26:38.1635446","29.530833","-80.370833","-47.00","Real","2.30","0.20","19","42,44,45,46,47,48,51"
"09/28/2020","10:27:54.1532317","29.653056","-80.348056","-115.70","Real","1.90","0.20","20","42,44,45,46,47,48,51"
"09/28/2020","10:27:54.1763838","29.648333","-80.344444","-48.50","Real","3.00","0.20","18","42,44,45,46,47,48,51"
"09/28/2020","10:27:54.5829656","29.668056","-80.336667","-34.30","Real","3.60","0.20","19","42,44,45,46,47,48"
"09/28/2020","10:28:15.5301849","29.868889","-80.121389","-162.80","Real","2.80","0.20","24","42,44,45,46,47,48,51"
"09/28/2020","10:29:00.7376514","29.909722","-80.211389","-53.30","Real","4.70","0.20","19","42,44,45,46,47,48,51"
"09/28/2020","10:29:27.3963266","29.665556","-80.304167","15.70","Real","5.30","0.30","19","42,46,47,48"
"09/28/2020","10:30:54.8417698","29.636111","-80.337500","-206.00","Real","2.10","0.20","20","42,44,45,46,47,48,51"
"09/28/2020","10:30:54.9479544","29.672778","-80.319722","-85.10","Real","2.40","0.20","20","42,44,45,46,47,48,51"
"09/28/2020","10:30:54.9937344","29.693333","-80.314167","-48.90","Real","3.30","0.20","19","42,44,45,46,47,48,51"
"09/28/2020","10:32:20.7096131","29.657222","-80.431111","-36.50","Real","3.60","0.20","15","42,45,46,47,48"
"09/28/2020","10:32:21.7359493","29.884722","-80.125833","-144.90","Real","2.90","0.20","23","42,44,45,46,47,48,51"
"09/28/2020","10:32:21.8619980","29.901389","-80.128611","-41.10","Real","5.60","0.30","22","42,44,45,47,48,51"
"09/28/2020","10:35:03.9360390","29.641389","-80.436111","-79.00","Real","2.10","0.20","16","42,44,45,46,47,48,51"
"09/28/2020","10:35:53.8527740","29.645556","-80.398611","-34.30","Real","3.60","0.20","17","42,45,46,47,48"
"09/28/2020","10:37:01.9478437","29.635556","-80.404167","-30.60","Real","3.70","0.20","16","42,44,45,47,48,51"
"09/28/2020","10:37:02.2662524","29.645278","-80.419444","-31.20","Real","4.60","0.30","14","42,47,48"
"09/28/2020","10:39:22.7852591","29.575833","-80.392222","-77.60","Real","2.80","0.20","17","42,44,45,46,47,48,51"
"09/28/2020","10:42:54.3776459","29.713056","-80.385000","-38.60","Real","4.00","0.20","16","42,45,46,47,48"
"09/28/2020","10:42:54.7677741","29.673056","-80.235278","-134.20","Real","1.90","0.20","24","42,44,45,46,47,48,51"
"09/28/2020","10:45:00.2337440","29.953611","-80.136944","-102.10","Real","3.90","0.20","21","42,44,45,46,47,48,51"
"09/28/2020","10:47:08.0101104","29.967500","-80.147500","-111.60","Real","3.80","0.20","21","42,44,45,46,47,48,51"
"09/28/2020","10:49:37.1406423","29.984444","-80.097778","-147.00","Real","3.50","0.20","23","42,44,45,46,47,48,51"
"09/28/2020","10:49:37.1962852","29.970278","-80.103611","-66.50","Real","4.80","0.20","22","42,44,45,46,47,48,51"
"09/28/2020","10:49:37.2295275","29.993889","-80.105000","-31.80","Real","7.90","0.30","22","42,45,46,47,48"
"09/28/2020","10:52:34.3584058","30.023333","-80.131389","-55.60","Real","6.10","0.30","21","42,44,45,46,47,48"
"09/28/2020","10:55:45.2607299","29.943333","-80.181667","-48.60","Real","5.90","0.30","20","42,45,46,47,48"
"09/28/2020","11:01:35.8484168","30.185556","-79.960278","-72.40","Real","6.70","0.30","23","42,44,45,46,47,48,51"
"09/28/2020","11:14:01.1942355","29.718056","-80.380278","-30.90","Real","4.50","0.20","16","42,45,46,47,48"
"09/28/2020","11:15:25.3188122","29.755556","-80.362500","-40.70","Real","4.10","0.20","17","42,45,46,47,48"
"09/28/2020","11:17:23.8691196","29.723889","-80.379167","-34.50","Real","4.30","0.20","16","42,45,46,47,48"
"09/28/2020","11:26:24.8006213","29.732222","-80.419722","-51.70","Real","3.30","0.20","15","42,44,45,46,47,48,51"
"09/28/2020","11:33:56.1347230","29.783056","-80.276111","21.20","Real","6.30","0.30","19","42,46,47,48"
"09/28/2020","11:51:37.2717519","30.231389","-79.797500","-362.30","Real","3.80","0.20","28","42,44,45,46,47,48,51"
"09/28/2020","12:07:10.9621439","30.176389","-79.864167","-67.10","Real","7.00","0.30","25","42,44,45,46,47,48,51"
"09/28/2020","12:13:26.7230788","30.185833","-79.838889","-158.40","Real","4.50","0.20","27","42,44,45,46,47,48,51"
"09/28/2020","12:17:06.9630812","30.116667","-79.865833","-79.50","Real","5.90","0.30","26","42,44,45,46,47,48,51"
"09/28/2020","12:17:07.2425932","30.096111","-79.841111","-50.90","Real","7.10","0.30","27","42,44,45,46,47,48,51"
"09/28/2020","12:24:02.3253534","30.145556","-79.866111","-95.00","Real","5.60","0.30","26","42,44,45,46,47,48,51"
"09/28/2020","12:25:45.8604064","30.095833","-79.885000","-69.70","Real","6.10","0.30","26","42,44,45,46,47,48,51"
"09/28/2020","12:30:02.5713125","30.040833","-80.039167","-38.40","Real","8.10","0.30","23","42,45,46,47,48"
"09/28/2020","12:47:11.2797010","30.141944","-79.906111","-93.20","Real","5.60","0.30","25","42,44,45,46,47,48,51"
"09/28/2020","12:48:41.9094432","30.153889","-79.902778","-99.70","Real","5.50","0.30","25","42,44,45,46,47,48,51"
"09/28/2020","12:58:49.2206903","30.179722","-79.893056","-103.80","Real","5.30","0.30","25","42,44,45,46,47,48,51"
"09/28/2020","13:28:25.6769989","30.180556","-79.841944","-70.10","Real","6.90","0.30","26","42,44,45,46,47,48,51"
"09/28/2020","14:19:40.6773363","28.768056","-83.455556","-129.80","Real","6.70","0.30","275","42,44,45,46,47,48,51"
